source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b0002,511145.b3829,protein.P00561,protein.P25665,unique,unique,database,800,0.800,0.75,0.6000,925,90,0,0,290,0,800,491
511145.b0002,511145.b3008,protein.P00561,protein.P06721,unique,unique,database,800,0.800,0.75,0.6000,901,195,1,152,83,0,800,332
511145.b0002,511145.b4244,protein.P00561,protein.P0A7F3,unique,unique,database,800,0.800,0.75,0.6000,809,49,0,0,80,0,800,0
511145.b0002,511145.b0674,protein.P00561,protein.P22106,unique,unique,database,800,0.800,0.75,0.6000,954,194,0,376,387,0,800,371
511145.b0002,511145.b4139,protein.P00561,protein.P0AC38,unique,unique,database,800,0.800,0.75,0.6000,865,63,0,0,0,0,800,341
511145.b0002,511145.b3433,protein.P00561,protein.P0A9Q9,unique,unique,database,900,0.900,0.75,0.6750,998,195,0,0,794,155,900,925
511145.b0002,511145.b1767,protein.P00561,protein.P0A962,unique,unique,database,800,0.800,0.75,0.6000,823,61,0,0,51,0,800,129
511145.b0002,511145.b3607,protein.P00561,protein.P0A9D4,unique,unique,database,800,0.800,0.75,0.6000,853,77,0,0,0,0,800,269
511145.b0002,511145.b4177,protein.P00561,protein.P0A7D4,unique,unique,database,800,0.800,0.75,0.6000,885,165,0,0,297,0,800,140
511145.b0002,511145.b2574,protein.P00561,protein.P10902,unique,unique,database,800,0.800,0.75,0.6000,831,93,0,0,46,0,800,141
511145.b0002,511145.b1814,protein.P00561,protein.P16095,unique,unique,database,800,0.800,0.75,0.6000,831,66,0,0,107,0,800,109
511145.b0002,511145.b3939,protein.P00561,protein.P00935,unique,unique,database,800,0.800,0.75,0.6000,923,195,19,0,58,0,800,558
511145.b0002,511145.b2957,protein.P00561,protein.P00805,unique,unique,database,800,0.800,0.75,0.6000,822,61,0,0,0,0,800,129
511145.b0002,511145.b2687,protein.P00561,protein.P45578,unique,unique,database,800,0.800,0.75,0.6000,854,0,0,0,0,0,800,301
511145.b0002,511145.b3172,protein.P00561,protein.P0A6E4,unique,unique,database,800,0.800,0.75,0.6000,920,195,0,0,273,0,800,401
511145.b0002,511145.b3940,protein.P00561,protein.P00562,unique,unique,database,900,0.900,0.75,0.6750,999,195,0,255,387,616,900,985
511145.b0002,511145.b3744,protein.P00561,protein.P00963,unique,unique,database,800,0.800,0.75,0.6000,820,0,0,0,63,0,800,120
511145.b0002,511145.b4013,protein.P00561,protein.P07623,unique,unique,database,900,0.900,0.75,0.6750,959,197,204,160,147,0,900,286
511145.b0002,511145.b4024,protein.P00561,protein.P08660,unique,unique,database,900,0.900,0.75,0.6750,966,65,0,265,242,183,900,351
511145.b0002,511145.b0928,protein.P00561,protein.P00509,unique,unique,database,800,0.800,0.75,0.6000,915,61,0,0,112,0,800,552
511145.b0002,511145.b0261,protein.P00561,protein.Q47690,unique,unique,database,800,0.800,0.75,0.6000,861,0,0,0,0,0,800,338
511145.b0002,511145.b4019,protein.P00561,protein.P13009,unique,unique,database,800,0.800,0.75,0.6000,958,262,0,0,454,0,800,549
511145.b0002,511145.b4245,protein.P00561,protein.P0A786,unique,unique,database,800,0.800,0.75,0.6000,869,188,0,151,116,0,800,94
511145.b0002,511145.b2797,protein.P00561,protein.P30744,unique,unique,database,800,0.800,0.75,0.6000,830,66,0,0,107,0,800,102
511145.b0002,511145.b0003,protein.P00561,protein.P00547,unique,unique,database,900,0.900,0.75,0.6750,999,810,0,762,994,111,900,930
511145.b0002,511145.b1622,protein.P00561,protein.P23256,unique,unique,database,800,0.800,0.75,0.6000,821,100,0,0,0,0,800,88
511145.b0002,511145.b4471,protein.P00561,protein.P42630,unique,unique,database,800,0.800,0.75,0.6000,830,66,0,0,107,0,800,102
511145.b0002,511145.b2478,protein.P00561,protein.P0A6L2,unique,unique,database,900,0.900,0.75,0.6750,986,182,0,0,250,0,900,800
511145.b0002,511145.b3770,protein.P00561,protein.P0AB80,unique,unique,database,800,0.800,0.75,0.6000,949,195,0,186,462,0,800,393
511145.b0002,511145.b0828,protein.P00561,protein.P37595,unique,unique,database,800,0.800,0.75,0.6000,800,0,0,0,0,0,800,0
511145.b0003,511145.b2687,protein.P00547,protein.P45578,unique,unique,database,800,0.800,0.75,0.6000,800,0,0,0,0,0,800,0
511145.b0003,511145.b3940,protein.P00547,protein.P00562,unique,unique,database,900,0.900,0.75,0.6750,998,198,0,713,651,111,900,864
511145.b0003,511145.b1814,protein.P00547,protein.P16095,unique,unique,database,800,0.800,0.75,0.6000,828,53,0,0,110,0,800,103
511145.b0003,511145.b3008,protein.P00547,protein.P06721,unique,unique,database,800,0.800,0.75,0.6000,844,98,0,0,64,0,800,188
511145.b0003,511145.b3939,protein.P00547,protein.P00935,unique,unique,database,800,0.800,0.75,0.6000,897,98,0,155,54,0,800,398
511145.b0003,511145.b3829,protein.P00547,protein.P25665,unique,unique,database,800,0.800,0.75,0.6000,890,0,0,0,145,0,800,412
511145.b0003,511145.b0004,protein.P00547,protein.P00934,unique,unique,database,900,0.900,0.75,0.6750,999,800,864,736,999,0,900,930
511145.b0003,511145.b0002,protein.P00547,protein.P00561,unique,unique,database,900,0.900,0.75,0.6750,999,810,0,762,994,111,900,930
511145.b0003,511145.b3770,protein.P00547,protein.P0AB80,unique,unique,database,800,0.800,0.75,0.6000,903,98,0,0,139,0,800,453
511145.b0003,511145.b3607,protein.P00547,protein.P0A9D4,unique,unique,database,800,0.800,0.75,0.6000,831,0,0,0,0,0,800,192
511145.b0003,511145.b2797,protein.P00547,protein.P30744,unique,unique,database,800,0.800,0.75,0.6000,835,53,0,0,110,0,800,138
511145.b0003,511145.b1622,protein.P00547,protein.P23256,unique,unique,database,800,0.800,0.75,0.6000,800,0,0,0,0,0,800,0
511145.b0003,511145.b4471,protein.P00547,protein.P42630,unique,unique,database,800,0.800,0.75,0.6000,828,53,0,0,110,0,800,103
511145.b0003,511145.b4019,protein.P00547,protein.P13009,unique,unique,database,800,0.800,0.75,0.6000,903,196,0,0,131,0,800,392
511145.b0003,511145.b0261,protein.P00547,protein.Q47690,unique,unique,database,800,0.800,0.75,0.6000,814,0,0,0,0,0,800,109
511145.b0004,511145.b0052,protein.P00934,protein.P19624,unique,unique,database,900,0.900,0.75,0.6750,904,73,0,0,53,0,900,0
511145.b0004,511145.b3772,protein.P00934,protein.P04968,unique,unique,database,900,0.900,0.75,0.6750,984,75,0,0,381,0,900,763
511145.b0004,511145.b3117,protein.P00934,protein.P0AGF6,unique,unique,database,900,0.900,0.75,0.6750,986,75,0,0,360,0,900,805
511145.b0004,511145.b3616,protein.P00934,protein.P07913,unique,unique,database,900,0.900,0.75,0.6750,929,0,0,0,0,0,900,326
511145.b0004,511145.b0870,protein.P00934,protein.P75823,unique,unique,database,900,0.900,0.75,0.6750,951,0,0,0,65,92,900,496
511145.b0004,511145.b0907,protein.P00934,protein.P23721,unique,unique,database,900,0.900,0.75,0.6750,955,0,0,0,292,91,900,395
511145.b0004,511145.b0003,protein.P00934,protein.P00547,unique,unique,database,900,0.900,0.75,0.6750,999,800,864,736,999,0,900,930
511145.b0008,511145.b1723,protein.P0A870,protein.P06999,unique,unique,database,900,0.900,0.75,0.6750,934,0,0,0,133,0,900,305
511145.b0008,511145.b4232,protein.P0A870,protein.P0A993,unique,unique,database,900,0.900,0.75,0.6750,958,70,0,0,85,0,900,572
511145.b0008,511145.b1779,protein.P0A870,protein.P0A9B2,unique,unique,database,800,0.800,0.75,0.6000,957,45,0,0,247,0,800,739
511145.b0008,511145.b2417,protein.P0A870,protein.P69783,unique,unique,database,800,0.800,0.75,0.6000,841,0,0,0,83,0,800,208
511145.b0008,511145.b3916,protein.P0A870,protein.P0A796,unique,unique,database,900,0.900,0.75,0.6750,966,55,0,0,139,0,900,642
511145.b0008,511145.b2779,protein.P0A870,protein.P0A6P9,unique,unique,database,800,0.800,0.75,0.6000,953,0,0,0,328,69,800,669
511145.b0008,511145.b0688,protein.P0A870,protein.P36938,unique,unique,database,800,0.800,0.75,0.6000,928,98,0,0,204,239,800,450
511145.b0008,511145.b2925,protein.P0A870,protein.P0AB71,unique,unique,database,900,0.900,0.75,0.6750,965,59,0,0,245,0,900,569
511145.b0008,511145.b1621,protein.P0A870,protein.P19642,unique,unique,database,800,0.800,0.75,0.6000,819,0,0,0,114,0,800,63
511145.b0008,511145.b3919,protein.P0A870,protein.P0A858,unique,unique,database,800,0.800,0.75,0.6000,975,62,0,0,337,113,800,812
511145.b0008,511145.b2930,protein.P0A870,protein.P21437,unique,unique,database,900,0.900,0.75,0.6750,930,62,0,0,0,0,900,319
511145.b0008,511145.b4025,protein.P0A870,protein.P0A6T1,unique,unique,database,900,0.900,0.75,0.6750,989,98,0,0,396,0,900,828
511145.b0008,511145.b1101,protein.P0A870,protein.P69786,unique,unique,database,800,0.800,0.75,0.6000,862,0,0,0,114,0,800,286
511145.b0008,511145.b1780,protein.P0A870,protein.P39173,unique,unique,database,800,0.800,0.75,0.6000,828,0,0,163,57,0,800,0
511145.b0008,511145.b3925,protein.P0A870,protein.P0A9C9,unique,unique,database,900,0.900,0.75,0.6750,942,62,0,0,0,0,900,432
511145.b0008,511145.b1378,protein.P0A870,protein.P52647,unique,unique,database,800,0.800,0.75,0.6000,862,60,0,0,54,0,800,319
511145.b0008,511145.b4381,protein.P0A870,protein.P0A6L0,unique,unique,database,900,0.900,0.75,0.6750,917,66,0,0,0,0,900,191
511145.b0008,511145.b0755,protein.P0A870,protein.P62707,unique,unique,database,800,0.800,0.75,0.6000,910,55,0,0,132,76,800,503
511145.b0008,511145.b2935,protein.P0A870,protein.P27302,unique,unique,database,900,0.900,0.75,0.6750,997,76,0,0,445,146,900,943
511145.b0008,511145.b2927,protein.P0A870,protein.P0A9B6,unique,unique,database,800,0.800,0.75,0.6000,861,45,0,0,229,0,800,169
511145.b0008,511145.b2097,protein.P0A870,protein.P0A991,unique,unique,database,900,0.900,0.75,0.6750,938,59,0,0,126,0,900,336
511145.b0008,511145.b4395,protein.P0A870,protein.P0A7A2,unique,unique,database,800,0.800,0.75,0.6000,844,62,0,0,57,0,800,226
511145.b0008,511145.b1702,protein.P0A870,protein.P23538,unique,unique,database,800,0.800,0.75,0.6000,941,61,0,0,49,0,800,712
511145.b0008,511145.b2388,protein.P0A870,protein.P0A6V8,unique,unique,database,800,0.800,0.75,0.6000,926,66,0,0,0,0,800,638
511145.b0008,511145.b1854,protein.P0A870,protein.P21599,unique,unique,database,800,0.800,0.75,0.6000,919,61,0,0,134,0,800,563
511145.b0008,511145.b2464,protein.P0A870,protein.P0A867,unique,unique,database,900,0.900,0.75,0.6750,902,0,0,60,0,0,900,42
511145.b0008,511145.b3612,protein.P0A870,protein.P37689,unique,unique,database,800,0.800,0.75,0.6000,847,0,0,0,0,69,800,246
511145.b0008,511145.b1676,protein.P0A870,protein.P0AD61,unique,unique,database,800,0.800,0.75,0.6000,920,61,0,0,122,0,800,576
511145.b0008,511145.b2465,protein.P0A870,protein.P33570,unique,unique,database,900,0.900,0.75,0.6750,996,76,0,0,348,146,900,941
511145.b0008,511145.b0114,protein.P0A870,protein.P0AFG8,unique,unique,database,800,0.800,0.75,0.6000,874,0,0,0,82,0,800,371
511145.b0009,511145.b0785,protein.P0AF03,protein.P30749,unique,unique,database,900,0.900,0.75,0.6750,996,98,565,621,121,0,900,763
511145.b0009,511145.b0827,protein.P0AF03,protein.P12281,unique,unique,database,900,0.900,0.75,0.6750,999,98,899,756,103,399,900,910
511145.b0009,511145.b0782,protein.P0AF03,protein.P0AEZ9,unique,unique,database,900,0.900,0.75,0.6750,926,0,0,160,0,0,900,189
511145.b0023,511145.b3486,protein.P0A7U7,protein.P37624,unique,unique,database,720,0.720,0.75,0.5400,745,0,0,0,50,0,720,119
511145.b0023,511145.b3297,protein.P0A7U7,protein.P0A7R9,unique,unique,database,720,0.720,0.75,0.5400,999,81,0,0,584,992,720,631
511145.b0023,511145.b0169,protein.P0A7U7,protein.P0A7V0,unique,unique,database,720,0.720,0.75,0.5400,999,60,0,0,880,945,720,720
511145.b0023,511145.b4202,protein.P0A7U7,protein.P0A7T7,unique,unique,database,720,0.720,0.75,0.5400,999,107,0,0,912,945,720,495
511145.b0023,511145.b2609,protein.P0A7U7,protein.P0A7T3,unique,unique,database,720,0.720,0.75,0.5400,999,108,0,0,951,945,720,650
511145.b0023,511145.b1480,protein.P0A7U7,protein.P68191,unique,unique,database,720,0.720,0.75,0.5400,720,0,0,0,0,0,720,0
511145.b0023,511145.b3298,protein.P0A7U7,protein.P0A7S9,unique,unique,database,720,0.720,0.75,0.5400,997,78,0,0,577,945,720,646
511145.b0023,511145.b3065,protein.P0A7U7,protein.P68679,unique,unique,database,720,0.720,0.75,0.5400,999,101,0,0,973,945,720,719
511145.b0023,511145.b3311,protein.P0A7U7,protein.P0AG63,unique,unique,database,720,0.720,0.75,0.5400,998,0,0,0,768,945,720,650
511145.b0023,511145.b4200,protein.P0A7U7,protein.P02358,unique,unique,database,720,0.720,0.75,0.5400,999,82,0,0,824,945,720,704
511145.b0023,511145.b3321,protein.P0A7U7,protein.P0A7R5,unique,unique,database,720,0.720,0.75,0.5400,999,0,0,0,923,999,720,645
511145.b0023,511145.b3341,protein.P0A7U7,protein.P02359,unique,unique,database,720,0.720,0.75,0.5400,996,0,0,0,597,945,720,469
511145.b0023,511145.b3230,protein.P0A7U7,protein.P0A7X3,unique,unique,database,720,0.720,0.75,0.5400,999,99,0,0,956,945,720,745
511145.b0023,511145.b3165,protein.P0A7U7,protein.P0ADZ4,unique,unique,database,720,0.720,0.75,0.5400,999,158,0,0,953,945,720,906
511145.b0023,511145.b3306,protein.P0A7U7,protein.P0A7W7,unique,unique,database,720,0.720,0.75,0.5400,997,56,0,0,576,945,720,646
511145.b0023,511145.b0911,protein.P0A7U7,protein.P0AG67,unique,unique,database,720,0.720,0.75,0.5400,982,0,0,0,445,800,720,498
511145.b0023,511145.b2938,protein.P0A7U7,protein.P21170,unique,unique,database,800,0.800,0.75,0.6000,896,0,0,0,50,500,800,0
511145.b0023,511145.b3296,protein.P0A7U7,protein.P0A7V8,unique,unique,database,720,0.720,0.75,0.5400,998,0,0,0,832,945,720,495
511145.b0023,511145.b3316,protein.P0A7U7,protein.P0A7U3,unique,unique,database,720,0.720,0.75,0.5400,996,0,0,0,468,945,720,634
511145.b0023,511145.b2597,protein.P0A7U7,protein.P0AD49,unique,unique,database,720,0.720,0.75,0.5400,896,0,0,0,0,620,720,107
511145.b0023,511145.b3314,protein.P0A7U7,protein.P0A7V3,unique,unique,database,720,0.720,0.75,0.5400,995,0,0,0,521,945,720,500
511145.b0023,511145.b3342,protein.P0A7U7,protein.P0A7S3,unique,unique,database,720,0.720,0.75,0.5400,997,0,0,0,769,945,720,462
511145.b0023,511145.b3307,protein.P0A7U7,protein.P0AG59,unique,unique,database,720,0.720,0.75,0.5400,997,52,0,0,604,945,720,649
511145.b0023,511145.b3303,protein.P0A7U7,protein.P0A7W1,unique,unique,database,720,0.720,0.75,0.5400,995,60,0,0,494,949,720,497
511145.b0025,511145.b0844,protein.P0AG40,protein.P75809,unique,unique,database,900,0.900,0.75,0.6750,917,60,0,0,0,73,900,163
511145.b0025,511145.b0937,protein.P0AG40,protein.P80644,unique,unique,database,900,0.900,0.75,0.6750,911,92,0,0,0,0,900,101
511145.b0025,511145.b4055,protein.P0AG40,protein.P0AE22,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0025,511145.b1662,protein.P0AG40,protein.P0AFU8,unique,unique,database,900,0.900,0.75,0.6750,986,108,0,0,68,0,900,857
511145.b0025,511145.b0980,protein.P0AG40,protein.P07102,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0025,511145.b3812,protein.P0AG40,protein.P0ADP0,unique,unique,database,900,0.900,0.75,0.6750,915,76,0,0,58,0,900,148
511145.b0025,511145.b3844,protein.P0AG40,protein.P0AEN1,unique,unique,database,900,0.900,0.75,0.6750,907,109,0,0,50,0,900,0
511145.b0029,511145.b2515,protein.P62623,protein.P62620,unique,unique,database,900,0.900,0.75,0.6750,999,158,0,771,59,0,900,971
511145.b0029,511145.b0421,protein.P62623,protein.P22939,unique,unique,database,900,0.900,0.75,0.6750,992,98,54,242,64,0,900,897
511145.b0029,511145.b2889,protein.P62623,protein.Q46822,unique,unique,database,900,0.900,0.75,0.6750,991,0,0,0,0,0,900,914
511145.b0031,511145.b0166,protein.P04036,protein.P0A9D8,unique,unique,database,900,0.900,0.75,0.6750,996,158,0,266,355,0,900,922
511145.b0031,511145.b2478,protein.P04036,protein.P0A6L2,unique,unique,database,900,0.900,0.75,0.6750,998,158,0,774,357,0,900,927
511145.b0032,511145.b4254,protein.P0A6F1,protein.P04391,unique,unique,database,800,0.800,0.75,0.6000,880,84,0,0,334,0,800,133
511145.b0032,511145.b0521,protein.P0A6F1,protein.P37306,unique,unique,database,800,0.800,0.75,0.6000,808,0,0,0,0,0,800,80
511145.b0032,511145.b0323,protein.P0A6F1,protein.P77624,unique,unique,database,800,0.800,0.75,0.6000,816,0,0,0,0,0,800,119
511145.b0032,511145.b3870,protein.P0A6F1,protein.P0A9C5,unique,unique,database,900,0.900,0.75,0.6750,946,96,0,184,225,0,900,204
511145.b0032,511145.b0485,protein.P0A6F1,protein.P77454,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0032,511145.b2312,protein.P0A6F1,protein.P0AG16,unique,unique,database,900,0.900,0.75,0.6750,979,158,0,434,585,0,900,129
511145.b0032,511145.b3212,protein.P0A6F1,protein.P09831,unique,unique,database,900,0.900,0.75,0.6750,928,261,0,0,108,0,900,0
511145.b0032,511145.b3172,protein.P0A6F1,protein.P0A6E4,unique,unique,database,800,0.800,0.75,0.6000,954,158,0,0,472,0,800,544
511145.b0032,511145.b4244,protein.P0A6F1,protein.P0A7F3,unique,unique,database,900,0.900,0.75,0.6750,985,158,0,0,725,0,900,450
511145.b0032,511145.b3213,protein.P0A6F1,protein.P09832,unique,unique,database,900,0.900,0.75,0.6750,905,61,0,0,75,0,900,0
511145.b0032,511145.b0273,protein.P0A6F1,protein.P06960,unique,unique,database,800,0.800,0.75,0.6000,894,84,0,0,372,0,800,193
511145.b0032,511145.b2874,protein.P0A6F1,protein.Q46807,unique,unique,database,800,0.800,0.75,0.6000,815,0,0,0,0,0,800,116
511145.b0032,511145.b1524,protein.P0A6F1,protein.P0A6W0,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0032,511145.b4245,protein.P0A6F1,protein.P0A786,unique,unique,database,900,0.900,0.75,0.6750,999,158,900,343,975,0,900,360
511145.b0032,511145.b0033,protein.P0A6F1,protein.P00968,unique,unique,database,900,0.900,0.75,0.6750,999,756,900,775,997,999,900,838
511145.b0032,511145.b3729,protein.P0A6F1,protein.P17169,unique,unique,database,900,0.900,0.75,0.6750,930,158,0,167,55,0,900,113
511145.b0033,511145.b3212,protein.P00968,protein.P09831,unique,unique,database,900,0.900,0.75,0.6750,969,260,0,0,319,0,900,462
511145.b0033,511145.b2312,protein.P00968,protein.P0AG16,unique,unique,database,900,0.900,0.75,0.6750,992,158,0,441,652,0,900,634
511145.b0033,511145.b0485,protein.P00968,protein.P77454,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0033,511145.b3213,protein.P00968,protein.P09832,unique,unique,database,900,0.900,0.75,0.6750,915,42,0,0,121,0,900,113
511145.b0033,511145.b4244,protein.P00968,protein.P0A7F3,unique,unique,database,900,0.900,0.75,0.6750,987,158,0,0,867,0,900,46
511145.b0033,511145.b3172,protein.P00968,protein.P0A6E4,unique,unique,database,800,0.800,0.75,0.6000,989,158,380,0,840,0,800,456
511145.b0033,511145.b0323,protein.P00968,protein.P77624,unique,unique,database,800,0.800,0.75,0.6000,886,0,0,0,0,0,800,456
511145.b0033,511145.b0521,protein.P00968,protein.P37306,unique,unique,database,800,0.800,0.75,0.6000,872,0,0,0,0,0,800,389
511145.b0033,511145.b4254,protein.P00968,protein.P04391,unique,unique,database,800,0.800,0.75,0.6000,949,84,353,0,340,0,800,449
511145.b0033,511145.b3870,protein.P00968,protein.P0A9C5,unique,unique,database,900,0.900,0.75,0.6750,938,95,0,0,183,0,900,270
511145.b0033,511145.b0032,protein.P00968,protein.P0A6F1,unique,unique,database,900,0.900,0.75,0.6750,999,756,900,775,997,999,900,838
511145.b0033,511145.b4245,protein.P00968,protein.P0A786,unique,unique,database,900,0.900,0.75,0.6750,999,158,900,338,994,0,900,907
511145.b0033,511145.b1524,protein.P00968,protein.P0A6W0,unique,unique,database,900,0.900,0.75,0.6750,900,0,0,0,0,0,900,0
511145.b0033,511145.b3729,protein.P00968,protein.P17169,unique,unique,database,900,0.900,0.75,0.6750,942,158,0,0,68,89,900,324
511145.b0033,511145.b0273,protein.P00968,protein.P06960,unique,unique,database,800,0.800,0.75,0.6000,988,84,870,0,336,0,800,391
511145.b0033,511145.b2874,protein.P00968,protein.Q46807,unique,unique,database,800,0.800,0.75,0.6000,872,0,0,0,0,0,800,391
511145.b0048,511145.b1849,protein.P0ABQ4,protein.P33221,unique,unique,database,900,0.900,0.75,0.6750,904,0,0,0,0,0,900,80
511145.b0048,511145.b2827,protein.P0ABQ4,protein.P0A884,unique,unique,database,900,0.900,0.75,0.6750,999,158,0,775,804,0,900,907
511145.b0048,511145.b2551,protein.P0ABQ4,protein.P0A825,unique,unique,database,900,0.900,0.75,0.6750,967,156,0,0,64,0,900,643
511145.b0048,511145.b2905,protein.P0ABQ4,protein.P27248,unique,unique,database,900,0.900,0.75,0.6750,931,51,0,0,50,0,900,325
511145.b0048,511145.b1232,protein.P0ABQ4,protein.P37051,unique,unique,database,900,0.900,0.75,0.6750,938,52,0,0,0,0,900,408
511145.b0048,511145.b2500,protein.P0ABQ4,protein.P08179,unique,unique,database,900,0.900,0.75,0.6750,936,0,0,0,58,0,900,376
511145.b0048,511145.b2315,protein.P0ABQ4,protein.P08192,unique,unique,database,900,0.900,0.75,0.6750,985,0,0,0,52,0,900,861
511145.b0048,511145.b3288,protein.P0ABQ4,protein.P23882,unique,unique,database,900,0.900,0.75,0.6750,930,88,0,0,50,0,900,297
511145.b0048,511145.b4019,protein.P0ABQ4,protein.P13009,unique,unique,database,900,0.900,0.75,0.6750,930,75,0,0,0,0,900,307
511145.b0048,511145.b4006,protein.P0ABQ4,protein.P15639,unique,unique,database,900,0.900,0.75,0.6750,936,86,0,0,0,0,900,362
511145.b0048,511145.b1606,protein.P0ABQ4,protein.P0AFS3,unique,unique,database,900,0.900,0.75,0.6750,992,0,0,0,66,0,900,930
511145.b0049,511145.b0318,protein.P05637,protein.P77736,unique,unique,database,767,0.767,0.75,0.5753,942,61,0,0,0,730,767,142
511145.b0052,511145.b0004,protein.P19624,protein.P00934,unique,unique,database,900,0.900,0.75,0.6750,904,73,0,0,53,0,900,0
511145.b0052,511145.b0907,protein.P19624,protein.P23721,unique,unique,database,900,0.900,0.75,0.6750,970,0,0,0,68,0,900,707
511145.b0054,511145.b3200,protein.P31554,protein.P0ADV1,unique,unique,database,900,0.900,0.75,0.6750,999,109,0,677,177,846,900,994
511145.b0054,511145.b3201,protein.P31554,protein.P0A9V1,unique,unique,database,900,0.900,0.75,0.6750,998,158,0,0,86,0,900,978
511145.b0054,511145.b4262,protein.P31554,protein.P0ADC6,unique,unique,database,900,0.900,0.75,0.6750,998,158,0,535,62,0,900,969
511145.b0054,511145.b3199,protein.P31554,protein.P0ADV9,unique,unique,database,900,0.900,0.75,0.6750,999,104,0,704,111,0,900,965
511145.b0054,511145.b4261,protein.P31554,protein.P0AF98,unique,unique,database,900,0.900,0.75,0.6750,999,158,0,761,82,0,900,960
511145.b0054,511145.b0641,protein.P31554,protein.P0ADC1,unique,unique,database,900,0.900,0.75,0.6750,999,71,0,373,79,999,900,998
511145.b0059,511145.b3987,protein.P60240,protein.P0A8V2,unique,unique,database,753,0.753,0.75,0.5647,995,0,0,0,46,978,753,167
511145.b0059,511145.b3649,protein.P60240,protein.P0A800,unique,unique,database,758,0.758,0.75,0.5685,994,42,0,0,0,976,758,147
511145.b0059,511145.b2184,protein.P60240,protein.P33919,unique,unique,database,761,0.761,0.75,0.5707,894,158,0,322,0,86,761,285
511145.b0059,511145.b2066,protein.P60240,protein.P0A8F4,unique,unique,database,769,0.769,0.75,0.5767,802,49,0,0,0,121,769,99
511145.b0059,511145.b3295,protein.P60240,protein.P0A7Z4,unique,unique,database,757,0.757,0.75,0.5677,992,73,0,0,0,966,757,124
511145.b0060,511145.b1749,protein.P21189,protein.P09030,unique,unique,database,741,0.741,0.75,0.5557,926,0,0,158,54,95,741,667
511145.b0060,511145.b1099,protein.P21189,protein.P28631,unique,unique,database,762,0.762,0.75,0.5715,886,0,0,0,64,279,762,377
511145.b0060,511145.b3701,protein.P21189,protein.P0A988,unique,unique,database,768,0.768,0.75,0.5760,998,93,0,0,221,744,768,960
511145.b0061,511145.b4197,protein.P08203,protein.P39305,unique,unique,database,900,0.900,0.75,0.6750,956,61,172,370,51,0,900,244
511145.b0061,511145.b3092,protein.P08203,protein.P0A8G3,unique,unique,database,800,0.800,0.75,0.6000,843,0,0,0,0,0,800,252
511145.b0061,511145.b0062,protein.P08203,protein.P08202,unique,unique,database,800,0.800,0.75,0.6000,999,436,123,768,876,0,800,912
511145.b0061,511145.b1580,protein.P08203,protein.P38105,unique,unique,database,800,0.800,0.75,0.6000,800,0,0,0,0,0,800,0
511145.b0061,511145.b0063,protein.P08203,protein.P08204,unique,unique,database,900,0.900,0.75,0.6750,999,425,0,696,871,0,900,966
511145.b0061,511145.b3564,protein.P08203,protein.P09099,unique,unique,database,900,0.900,0.75,0.6750,983,50,0,0,221,0,900,807
511145.b0061,511145.b3582,protein.P08203,protein.P37679,unique,unique,database,900,0.900,0.75,0.6750,950,61,196,386,48,0,900,93
511145.b0061,511145.b3583,protein.P08203,protein.P37680,unique,unique,database,900,0.900,0.75,0.6750,904,0,0,53,73,0,900,43
511145.b0061,511145.b1617,protein.P08203,protein.P05804,unique,unique,database,800,0.800,0.75,0.6000,809,0,0,0,87,0,800,0
511145.b0061,511145.b3386,protein.P08203,protein.P0AG07,unique,unique,database,900,0.900,0.75,0.6750,926,0,0,0,0,0,900,292
511145.b0061,511145.b4198,protein.P08203,protein.P39306,unique,unique,database,900,0.900,0.75,0.6750,903,0,0,65,50,0,900,46
511145.b0062,511145.b4358,protein.P08202,protein.P39400,unique,unique,database,800,0.800,0.75,0.6000,807,51,0,0,46,0,800,63
511145.b0062,511145.b0271,protein.P08202,protein.P77713,unique,unique,database,800,0.800,0.75,0.6000,918,108,0,484,59,0,800,208
511145.b0062,511145.b0063,protein.P08202,protein.P08204,unique,unique,database,900,0.900,0.75,0.6750,999,795,644,758,921,0,900,940
511145.b0062,511145.b3583,protein.P08202,protein.P37680,unique,unique,database,800,0.800,0.75,0.6000,992,81,122,768,0,0,800,823
511145.b0062,511145.b4198,protein.P08202,protein.P39306,unique,unique,database,800,0.800,0.75,0.6000,992,81,127,767,50,0,800,823
511145.b0062,511145.b0061,protein.P08202,protein.P08203,unique,unique,database,800,0.800,0.75,0.6000,999,436,123,768,876,0,800,912
511145.b0063,511145.b2029,protein.P08204,protein.P00350,unique,unique,database,800,0.800,0.75,0.6000,816,0,0,0,0,0,800,118
511145.b0063,511145.b3526,protein.P08204,protein.P37647,unique,unique,database,800,0.800,0.75,0.6000,810,0,0,0,0,0,800,89
